laptop_ID,Company,TypeName,OpSys,Full_HD,IPS_Panel,Touchscreen,4K_Ultra_HD,Retina_Display,Quad_HDplus,PPI,Ram_GB,Weight_kg,SSD,HDD,Flash_Storage,Hybrid,Memory_GB,cpu_marca,cpu_familia,cpu_ghz,brand_gpu,family_gpu
1054,Lenovo,2 in 1 Convertible,Windows 10,1,1,1,0,0,0,141.21199808219862,4,1.8,1,0,0,0,256,Intel,I7,2.5,Intel,HD Graphics
603,Lenovo,2 in 1 Convertible,Windows 10,1,1,1,0,0,0,165.6321180513006,8,1.37,1,0,0,0,512,Intel,I7,2.7,Intel,HD Graphics
1285,Dell,Notebook,Linux,0,0,0,0,0,0,100.45466986113651,8,2.3,0,1,0,0,1024,Intel,I7,2.7,AMD,Radeon
306,Asus,Gaming,Windows 10,1,0,0,0,0,0,127.33567457123111,16,2.9,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
1030,HP,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.04,1,0,0,0,256,Intel,I3,2.4,Intel,HD Graphics
538,Toshiba,Notebook,Windows 10,1,1,0,0,0,0,141.21199808219862,8,2.0,0,1,0,0,500,Intel,I5,2.5,Intel,HD Graphics
1061,MSI,Gaming,Windows 10,1,1,0,0,0,0,127.33567457123111,16,3.78,1,1,0,0,1280,Intel,I7,2.7,Nvidia,GeForce
674,Dell,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.06,0,1,0,0,1024,Intel,I5,2.5,Intel,HD Graphics
855,Dell,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,4,2.18,1,0,0,0,256,Intel,I7,2.7,AMD,Radeon
347,Lenovo,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,12,2.2,0,1,0,0,2048,AMD,Other,3.6,AMD,Radeon
1271,Lenovo,Notebook,Windows 10,1,1,0,0,0,0,157.3505121487356,8,1.9,1,0,0,0,256,Intel,I5,2.3,Intel,HD Graphics
623,Dell,Notebook,Linux,1,0,0,0,0,0,141.21199808219862,4,2.18,1,0,0,0,128,Intel,I5,2.5,AMD,Radeon
1083,Dell,Gaming,Windows 10,0,0,0,1,0,0,282.42399616439724,16,3.21,1,1,0,0,1280,Intel,I7,2.6,Nvidia,GeForce
961,Lenovo,Notebook,No OS,1,0,0,0,0,0,141.21199808219862,8,2.2,0,1,0,0,1024,Intel,I7,2.7,Nvidia,GeForce
1290,Lenovo,Notebook,Windows 10,0,0,0,0,0,0,111.93520355955211,2,1.5,0,0,1,0,64,Intel,CELERON,1.6,Intel,HD Graphics
176,Lenovo,Notebook,No OS,0,0,0,0,0,0,100.45466986113651,4,2.2,0,1,0,0,500,AMD,Other,2.9,AMD,Radeon
434,Dell,Ultrabook,Linux,1,0,0,0,0,0,157.3505121487356,8,1.6,1,0,0,0,256,Intel,I7,2.8,Intel,HD Graphics
592,MSI,Gaming,Windows 10,1,0,0,0,0,0,127.33567457123111,16,4.5,1,1,0,0,1152,Intel,I7,2.7,Nvidia,GeForce
362,Lenovo,Notebook,No OS,0,0,0,0,0,0,100.45466986113651,4,2.2,0,1,0,0,1024,Intel,CELERON,1.1,Intel,HD Graphics
92,Asus,Gaming,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.45,0,1,0,0,1024,AMD,Other,3.0,AMD,Radeon
37,Acer,Notebook,Linux,0,0,0,0,0,0,100.45466986113651,4,2.1,0,1,0,0,1024,Intel,I3,2.7,Intel,HD Graphics
61,Dell,Notebook,Windows 10,1,0,0,0,0,0,127.33567457123111,16,2.8,1,1,0,0,2304,Intel,I7,1.8,AMD,Radeon
1074,HP,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.04,1,0,0,0,256,Intel,I7,2.7,Intel,HD Graphics
1315,Asus,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.2,0,1,0,0,500,Intel,I7,2.5,Nvidia,GeForce
951,MSI,Gaming,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.2,1,1,0,0,1152,Intel,I7,2.8,Nvidia,GeForce
670,Lenovo,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,4,2.2,0,1,0,0,500,Intel,I5,2.3,Intel,HD Graphics
1002,Dell,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,8,2.36,0,1,0,0,1024,Intel,I7,2.7,AMD,Radeon
657,Lenovo,Ultrabook,Windows 10,1,1,0,0,0,0,176.23257360658386,8,1.36,1,0,0,0,256,Intel,I7,2.7,Intel,HD Graphics
595,Lenovo,Notebook,Windows 10,0,0,1,0,0,0,100.45466986113651,12,2.2,0,1,0,0,1024,Intel,I7,1.8,Intel,HD Graphics
144,Lenovo,Notebook,Windows 10,1,1,0,0,0,0,157.3505121487356,8,1.75,1,0,0,0,256,Intel,I5,1.6,AMD,Radeon
972,Dell,Ultrabook,Windows 10,0,0,0,0,0,1,276.053530085501,8,1.3,1,0,0,0,256,Intel,I7,2.5,Intel,HD Graphics
995,Toshiba,Notebook,Windows 7,1,0,0,0,0,0,165.6321180513006,4,1.2,1,0,0,0,128,Intel,I5,2.3,Intel,HD Graphics
318,Acer,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.23,1,0,0,0,256,AMD,Other,2.2,AMD,Radeon
1056,Toshiba,Notebook,Windows 10,1,1,0,0,0,0,141.21199808219862,16,2.4,1,0,0,0,256,Intel,I7,2.5,Nvidia,GeForce
840,Lenovo,Ultrabook,Windows 10,0,1,0,0,0,1,209.8006828649808,16,1.1,1,0,0,0,512,Intel,I7,2.6,Intel,HD Graphics
619,Dell,Notebook,Linux,0,0,0,0,0,0,100.45466986113651,4,2.18,0,1,0,0,1024,Intel,I3,2.0,Intel,HD Graphics
447,Lenovo,Notebook,Windows 10,0,0,0,0,0,0,106.11306214269258,8,2.8,0,1,0,0,1024,AMD,Other,2.5,AMD,Radeon
780,Samsung,2 in 1 Convertible,Windows 10,1,0,1,0,0,0,146.86047800548656,16,1.71,1,0,0,0,256,Intel,I7,2.7,AMD,Radeon
654,Acer,Ultrabook,Windows 10,1,1,0,0,0,0,157.3505121487356,8,1.8,1,0,0,0,256,Intel,I5,2.5,Intel,Other
838,Acer,Notebook,Windows 10,1,1,0,0,0,0,157.3505121487356,8,1.5,1,0,0,0,128,Intel,I3,2.4,Intel,HD Graphics
655,Razer,Gaming,Windows 10,1,0,0,0,0,0,157.3505121487356,16,1.95,1,0,0,0,256,Intel,I7,2.8,Nvidia,GeForce
384,Asus,Notebook,Windows 10,0,0,0,0,0,0,111.93520355955211,4,1.5,0,0,1,0,32,Intel,CELERON,1.1,Intel,HD Graphics
813,Dell,Netbook,Windows 10,0,0,0,0,0,0,135.0942111925629,4,1.63,1,0,0,0,128,Intel,PENTIUM,1.1,Intel,HD Graphics
1038,Dell,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.09,0,1,0,0,500,Intel,I5,2.4,Intel,HD Graphics
1232,Asus,Gaming,Windows 10,1,0,0,0,0,0,127.33567457123111,16,2.9,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
808,Dell,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.0,1,0,0,0,256,Intel,I3,2.0,AMD,Radeon
509,Lenovo,2 in 1 Convertible,Windows 10,1,1,1,0,0,0,158.48253022174808,8,1.4,1,0,0,0,256,Intel,I5,1.6,Intel,HD Graphics
366,HP,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,1.86,0,1,0,0,500,Intel,I3,2.0,Intel,HD Graphics
267,HP,Notebook,Windows 10,1,1,0,0,0,0,141.21199808219862,4,2.1,0,1,0,0,500,Intel,I5,1.6,Intel,HD Graphics
1228,Apple,Ultrabook,Mac OS X,0,1,0,0,1,0,226.41554716935852,8,0.92,0,0,1,0,512,Intel,Other,1.2,Intel,HD Graphics
112,Lenovo,Notebook,Windows 10,1,1,0,0,0,0,157.3505121487356,8,1.58,1,0,0,0,256,Intel,I7,2.7,Intel,HD Graphics
354,Asus,2 in 1 Convertible,Windows 10,0,0,1,0,0,0,135.0942111925629,4,1.5,0,0,1,0,32,Intel,CELERON,1.1,Intel,HD Graphics
792,Lenovo,Notebook,No OS,0,0,0,0,0,0,100.45466986113651,8,2.2,0,1,0,0,1024,Intel,CELERON,1.6,Intel,HD Graphics
2,Apple,Ultrabook,macOS,0,0,0,0,0,0,127.67794013309688,8,1.34,0,0,1,0,128,Intel,I5,1.8,Intel,HD Graphics
616,Acer,Notebook,Windows 10,0,0,0,0,0,0,111.93520355955211,4,1.6,0,0,1,0,128,Intel,PENTIUM,1.6,Intel,HD Graphics
1197,HP,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.07,0,1,0,0,500,Intel,I3,2.3,Intel,HD Graphics
610,MSI,Gaming,Windows 10,1,0,0,0,0,0,127.33567457123111,16,4.14,1,1,0,0,1152,Intel,I7,2.7,Nvidia,GeForce
894,Lenovo,Notebook,Windows 10,1,1,0,0,0,0,141.21199808219862,8,2.2,0,1,0,0,1024,Intel,I7,2.5,Nvidia,GeForce
204,Dell,Gaming,Windows 10,0,1,0,1,0,0,282.42399616439724,16,2.65,1,1,0,0,1536,Intel,I7,2.8,Nvidia,GeForce
924,HP,Ultrabook,Windows 10,0,0,1,1,0,0,352.4651472131677,8,1.09,1,0,0,0,240,Intel,Other,1.2,Intel,HD Graphics
644,Dell,Ultrabook,Windows 10,0,0,1,0,0,1,276.053530085501,8,1.23,1,0,0,0,256,Intel,I5,1.6,Intel,HD Graphics
568,Lenovo,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,4,2.05,1,0,0,0,128,Intel,I3,2.7,Intel,HD Graphics
1263,Asus,Gaming,Windows 10,1,1,0,0,0,0,141.21199808219862,16,2.5,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
23,HP,Notebook,No OS,0,0,0,0,0,0,100.45466986113651,4,1.86,0,1,0,0,500,AMD,Other,1.5,AMD,Radeon
5,Apple,Ultrabook,macOS,0,1,0,0,1,0,226.98300468106115,8,1.37,1,0,0,0,256,Intel,I5,3.1,Intel,Iris
255,Dell,2 in 1 Convertible,Windows 10,1,1,1,0,0,0,141.21199808219862,8,2.08,0,1,0,0,1024,Intel,I7,1.8,Intel,HD Graphics
440,Lenovo,Workstation,Windows 10,0,1,0,1,0,0,282.42399616439724,16,2.3,1,0,0,0,512,Intel,I7,2.8,Nvidia,GeForce
166,Dell,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.13,1,0,0,0,256,Intel,I5,1.6,AMD,Radeon
470,Lenovo,Notebook,No OS,1,1,0,0,0,0,157.3505121487356,8,1.5,1,0,0,0,512,Intel,I7,2.7,AMD,Radeon
236,HP,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.1,0,1,0,0,500,AMD,Other,1.5,AMD,Radeon
431,Dell,Gaming,Windows 10,0,1,0,0,0,0,169.78089942830815,16,4.42,1,1,0,0,1280,Intel,I7,2.9,Nvidia,GeForce
387,Lenovo,Notebook,No OS,1,0,0,0,0,0,141.21199808219862,4,1.85,1,0,0,0,128,Intel,I3,2.0,Intel,HD Graphics
978,HP,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,8,2.04,0,1,0,0,1024,Intel,I5,2.5,Nvidia,GeForce
136,Acer,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,4,2.2,1,0,0,0,256,Intel,I3,2.7,Nvidia,GeForce
475,HP,Gaming,Windows 10,1,1,0,0,0,0,127.33567457123111,12,3.78,0,1,0,0,1024,Intel,I7,2.8,Nvidia,GeForce
270,Dell,2 in 1 Convertible,Windows 10,1,0,1,0,0,0,141.21199808219862,8,2.67,1,0,0,0,256,Intel,I5,1.6,Intel,HD Graphics
339,Lenovo,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,4,1.85,0,1,0,0,1024,Intel,I3,2.0,Intel,HD Graphics
1114,Asus,Gaming,Windows 10,1,1,0,0,0,0,127.33567457123111,16,4.3,1,1,0,0,1152,Intel,I7,2.6,Nvidia,GeForce
493,Dell,Workstation,Windows 10,1,1,0,0,0,0,141.21199808219862,16,2.17,1,0,0,0,512,Intel,I7,2.7,Nvidia,Quadro
197,Lenovo,Notebook,No OS,0,0,0,0,0,0,106.11306214269258,8,2.8,1,0,0,0,256,Intel,I5,1.6,Nvidia,GeForce
427,Lenovo,2 in 1 Convertible,Windows 10,0,1,1,1,0,0,282.42399616439724,16,2.0,1,0,0,0,512,Intel,I7,2.8,Nvidia,GeForce
748,Dell,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.0,1,1,0,0,1152,Intel,I7,2.7,Nvidia,GeForce
78,Lenovo,Notebook,No OS,1,0,0,0,0,0,141.21199808219862,8,2.2,0,1,0,0,2048,Intel,I5,2.5,Intel,HD Graphics
788,Asus,Notebook,Windows 10,0,0,0,0,0,0,141.21199808219862,8,2.0,1,0,0,0,128,Intel,PENTIUM,1.1,Intel,HD Graphics
376,Asus,2 in 1 Convertible,Windows 10,1,0,1,0,0,0,141.21199808219862,12,2.26,1,1,0,0,2560,Intel,I7,2.7,Nvidia,GeForce
984,Dell,2 in 1 Convertible,Windows 10,0,0,1,0,0,1,276.053530085501,16,1.22,1,0,0,0,512,Intel,I7,1.3,Intel,HD Graphics
1125,HP,Notebook,Windows 10,0,0,1,0,0,1,276.053530085501,8,1.16,1,0,0,0,256,Intel,Other,1.1,Intel,HD Graphics
749,Dell,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,8,2.0,1,0,0,0,256,Intel,I3,2.0,Intel,HD Graphics
1147,Asus,Notebook,Windows 10,0,0,0,0,0,0,111.93520355955211,4,1.5,0,0,1,0,32,Intel,CELERON,1.1,Intel,HD Graphics
373,Lenovo,Gaming,No OS,1,1,0,0,0,0,141.21199808219862,8,2.4,1,1,0,0,1152,Intel,I5,2.5,Nvidia,GeForce
151,MSI,Gaming,Windows 10,1,0,0,0,0,0,127.33567457123111,16,2.9,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
1129,Lenovo,2 in 1 Convertible,Android,0,1,1,0,0,0,224.17380907857276,4,0.69,0,0,1,0,64,Intel,ATOM,1.44,Intel,HD Graphics
488,Dell,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.18,0,1,0,0,1024,Intel,I3,2.4,Intel,HD Graphics
1207,Acer,Gaming,Windows 10,1,1,0,0,0,0,127.33567457123111,16,4.2,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
895,Dell,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.2,0,1,0,0,500,Intel,PENTIUM,1.6,Intel,HD Graphics
228,HP,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.1,0,1,0,0,1024,Intel,I5,1.6,Intel,HD Graphics
1130,Dell,Ultrabook,Windows 10,1,0,0,0,0,0,165.6321180513006,8,1.23,1,0,0,0,256,Intel,I7,2.4,Intel,Iris
1229,Asus,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,16,2.2,1,1,0,0,1152,Intel,I7,2.8,Nvidia,GeForce
727,HP,Notebook,Windows 10,1,0,0,0,0,0,127.33567457123111,8,2.63,1,0,0,0,256,Intel,I7,2.7,Nvidia,GeForce
1048,HP,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,1.84,1,0,0,0,256,Intel,I7,2.5,Intel,HD Graphics
647,Dell,Notebook,Windows 10,0,0,1,1,0,0,282.42399616439724,16,2.06,1,0,0,0,1024,Intel,I7,2.8,Nvidia,GeForce
148,Asus,Ultrabook,Windows 10,1,0,0,0,0,0,157.3505121487356,8,1.25,1,0,0,0,256,Intel,I7,1.8,Intel,HD Graphics
53,HP,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,4,1.86,1,0,0,0,256,AMD,Other,2.5,AMD,Radeon
490,Chuwi,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,4,1.89,0,0,1,0,64,Intel,ATOM,1.44,Intel,HD Graphics
1166,HP,Notebook,Windows 7,1,0,0,0,0,0,141.21199808219862,8,1.88,1,0,0,0,256,Intel,I5,2.3,Intel,HD Graphics
1035,Toshiba,Ultrabook,Windows 10,1,0,0,0,0,0,165.6321180513006,8,1.2,1,0,0,0,256,Intel,I5,2.3,Intel,HD Graphics
1072,Dell,2 in 1 Convertible,Windows 10,1,1,1,0,0,0,165.6321180513006,12,1.6,1,0,0,0,256,Intel,I7,2.7,Intel,HD Graphics
796,Lenovo,Gaming,Windows 10,1,1,0,0,0,0,141.21199808219862,4,2.4,0,1,0,0,1024,Intel,I7,2.8,Nvidia,GeForce
1234,Acer,Notebook,Windows 10,0,0,0,0,0,0,106.11306214269258,4,3.3,0,1,0,0,1024,Intel,I3,2.0,Nvidia,GeForce
1091,Lenovo,Notebook,Windows 10,1,1,0,0,0,0,141.21199808219862,4,2.3,0,1,0,0,1024,Intel,I5,2.3,Nvidia,GeForce
559,Dell,Gaming,Windows 10,1,1,0,0,0,0,127.33567457123111,16,4.42,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
755,HP,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,1.86,1,0,0,0,256,Intel,I3,2.0,Intel,HD Graphics
188,Xiaomi,Notebook,No OS,1,1,0,0,0,0,141.21199808219862,8,1.95,1,0,0,0,256,Intel,I5,1.6,Nvidia,GeForce
847,Lenovo,Notebook,Chrome OS,0,0,0,0,0,0,111.93520355955211,4,1.5,0,0,1,0,16,Intel,CELERON,1.6,Intel,HD Graphics
982,Dell,Gaming,Windows 10,1,1,0,0,0,0,127.33567457123111,32,4.42,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
669,Lenovo,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.2,0,1,0,0,500,Intel,CELERON,1.1,Intel,HD Graphics
899,Acer,Netbook,Chrome OS,0,1,0,0,0,0,135.0942111925629,4,1.25,0,0,1,0,32,Intel,CELERON,1.6,Intel,HD Graphics
710,Lenovo,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,8,2.2,0,1,0,0,1024,AMD,Other,3.6,AMD,Radeon
946,HP,Notebook,No OS,0,0,0,0,0,0,100.45466986113651,4,1.86,0,1,0,0,1024,Intel,CELERON,1.6,Intel,HD Graphics
1138,Dell,Notebook,Linux,0,0,0,0,0,0,100.45466986113651,4,2.09,0,1,0,0,500,Intel,I5,2.3,Intel,HD Graphics
650,Lenovo,Ultrabook,Windows 10,1,1,0,0,0,0,157.3505121487356,16,1.14,1,0,0,0,512,Intel,I7,2.7,Intel,HD Graphics
7,Apple,Ultrabook,Mac OS X,0,1,0,0,1,0,220.53462386625827,16,2.04,0,0,1,0,256,Intel,I7,2.2,Intel,Iris
403,Lenovo,Notebook,Windows 10,1,1,0,0,0,0,141.21199808219862,8,2.1,1,0,0,0,256,Intel,I7,1.8,AMD,Radeon
27,Apple,Ultrabook,Mac OS X,0,0,0,0,0,0,127.67794013309688,8,1.35,0,0,1,0,128,Intel,I5,1.6,Intel,HD Graphics
1286,HP,Netbook,Windows 10,0,0,0,0,0,0,135.0942111925629,2,1.17,0,0,1,0,32,Intel,CELERON,1.6,Intel,HD Graphics
266,Lenovo,Notebook,No OS,1,0,0,0,0,0,141.21199808219862,4,2.2,1,0,0,0,256,Intel,I3,2.0,Intel,HD Graphics
1198,Lenovo,2 in 1 Convertible,Windows 10,0,1,1,0,0,0,209.8006828649808,8,1.36,1,0,0,0,256,Intel,I5,2.3,Intel,HD Graphics
246,Asus,Notebook,Windows 10,1,0,0,0,0,0,127.33567457123111,8,2.1,1,1,0,0,1152,Intel,I7,1.8,Nvidia,GeForce
1311,Lenovo,Notebook,Windows 10,1,1,0,0,0,0,141.21199808219862,8,2.6,0,1,0,0,1024,Intel,I7,2.6,Nvidia,GeForce
579,HP,Notebook,Windows 10,1,1,0,0,0,0,141.21199808219862,6,1.95,1,0,0,0,256,AMD,Other,3.0,AMD,Radeon
503,Lenovo,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.17,1,0,0,0,256,Intel,I7,1.8,Intel,HD Graphics
766,HP,Workstation,Windows 7,1,0,0,0,0,0,141.21199808219862,8,2.59,1,0,0,0,256,Intel,I7,2.6,Nvidia,Quadro
879,Acer,Notebook,Windows 10,1,1,0,0,0,0,157.3505121487356,8,1.56,1,0,0,0,256,Intel,I5,2.5,Intel,HD Graphics
370,Lenovo,Notebook,No OS,0,0,0,0,0,0,100.45466986113651,8,2.2,1,0,0,0,256,Intel,I3,2.0,Nvidia,GeForce
586,Dell,Notebook,Linux,1,0,0,0,0,0,141.21199808219862,8,2.2,1,0,0,0,256,Intel,I7,2.7,AMD,Radeon
99,Dell,Notebook,Linux,1,0,0,0,0,0,141.21199808219862,4,2.2,1,0,0,0,256,Intel,I3,2.0,AMD,Radeon
171,Dell,Gaming,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.56,1,1,0,0,1152,Intel,I7,2.8,Nvidia,GeForce
40,HP,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.1,1,0,0,0,256,Intel,I5,1.6,Nvidia,GeForce
992,HP,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,6,2.04,0,1,0,0,1024,Intel,I7,2.7,Intel,HD Graphics
1081,Asus,Gaming,Windows 10,1,1,0,0,0,0,127.33567457123111,64,3.58,1,0,0,0,1024,Intel,I7,2.7,Nvidia,GeForce
890,HP,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,4,2.04,1,0,0,0,256,Intel,I5,2.5,Intel,HD Graphics
278,Lenovo,2 in 1 Convertible,Windows 10,0,0,1,0,0,0,209.8006828649808,16,1.36,1,0,0,0,512,Intel,I7,2.6,Intel,HD Graphics
57,HP,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,4,1.91,1,0,0,0,128,Intel,I3,2.0,Intel,HD Graphics
778,Acer,Notebook,Linux,0,0,0,0,0,0,100.45466986113651,4,2.1,0,1,0,0,1024,Intel,PENTIUM,1.1,Intel,HD Graphics
848,Asus,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.3,0,1,0,0,128,Intel,I5,2.5,Intel,HD Graphics
1320,Asus,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.2,0,1,0,0,500,Intel,CELERON,1.6,Intel,HD Graphics
449,Lenovo,Ultrabook,Windows 10,1,1,0,0,0,0,176.23257360658386,8,1.36,1,0,0,0,256,Intel,I5,2.5,Intel,HD Graphics
537,Dell,Gaming,Windows 10,1,1,0,0,0,0,127.33567457123111,16,4.42,1,1,0,0,1152,Intel,I7,2.8,Nvidia,GeForce
983,Lenovo,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,6,2.4,1,0,0,0,256,Intel,I5,2.5,Nvidia,GeForce
229,Dell,Gaming,Windows 10,1,1,0,0,0,0,127.33567457123111,16,4.42,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
411,MSI,Gaming,Windows 10,1,0,0,0,0,0,127.33567457123111,16,2.8,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
216,Asus,Gaming,Windows 10,1,0,0,0,0,0,127.33567457123111,16,2.9,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
1063,Asus,Netbook,Chrome OS,0,0,0,0,0,0,135.0942111925629,4,1.2,0,0,1,0,16,Intel,CELERON,1.6,Intel,HD Graphics
896,HP,2 in 1 Convertible,Windows 10,1,0,1,0,0,0,165.6321180513006,4,1.28,1,0,0,0,256,Intel,I5,2.5,Intel,HD Graphics
824,Lenovo,Ultrabook,Windows 10,1,0,0,0,0,0,157.3505121487356,8,1.32,1,0,0,0,256,Intel,I7,2.7,Intel,HD Graphics
1085,Dell,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.06,0,1,0,0,500,Intel,I3,2.3,Intel,HD Graphics
6,Acer,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.1,0,1,0,0,500,AMD,Other,3.0,AMD,Radeon
44,Acer,Notebook,Windows 10,1,1,0,0,0,0,141.21199808219862,4,2.2,1,0,0,0,256,Intel,I5,1.6,Intel,HD Graphics
1140,Lenovo,2 in 1 Convertible,Windows 10,1,1,1,0,0,0,157.3505121487356,8,1.8,1,0,0,0,256,Intel,I7,2.5,Intel,HD Graphics
1016,Dell,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.18,1,0,0,0,128,Intel,I3,2.4,Intel,HD Graphics
513,Asus,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.0,1,1,0,0,1280,Intel,I7,2.7,Intel,HD Graphics
884,Lenovo,Notebook,Windows 10,1,1,0,0,0,0,165.6321180513006,4,1.44,1,0,0,0,180,Intel,I3,2.4,Intel,HD Graphics
957,Toshiba,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,8,2.2,1,0,0,0,256,Intel,I5,2.3,Intel,HD Graphics
253,HP,Notebook,Windows 10,1,1,0,0,0,0,165.6321180513006,4,1.49,0,1,0,0,500,Intel,I5,1.6,Intel,HD Graphics
1033,HP,Notebook,Windows 10,1,0,0,0,0,0,157.3505121487356,8,1.43,1,0,0,0,256,Intel,I7,2.5,Intel,HD Graphics
798,Dell,Gaming,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.62,1,0,0,0,256,Intel,I5,2.5,Nvidia,GeForce
557,Lenovo,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,4,2.2,1,0,0,0,128,Intel,I3,2.0,Intel,HD Graphics
764,Lenovo,2 in 1 Convertible,Windows 10,0,1,1,0,0,1,276.053530085501,8,1.3,1,0,0,0,256,Intel,I5,1.8,Intel,HD Graphics
516,Lenovo,Gaming,No OS,1,1,0,0,0,0,141.21199808219862,8,2.4,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
873,Toshiba,Notebook,Windows 10,1,0,0,0,0,0,165.6321180513006,4,1.05,1,0,0,0,128,Intel,I5,2.5,Intel,HD Graphics
12,HP,Notebook,No OS,1,0,0,0,0,0,141.21199808219862,4,1.86,0,1,0,0,500,Intel,I3,2.0,Intel,HD Graphics
629,Dell,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,4,2.2,0,1,0,0,1024,Intel,I5,1.6,AMD,Radeon
711,Lenovo,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,4,2.1,0,1,0,0,2048,Intel,I5,2.5,Intel,HD Graphics
96,Asus,Ultrabook,Windows 10,1,0,0,0,0,0,157.3505121487356,8,1.25,1,0,0,0,256,Intel,I7,2.7,Intel,HD Graphics
741,Acer,Notebook,Windows 10,0,0,0,0,0,0,100.45466986113651,4,2.4,0,1,0,0,500,Intel,I5,2.5,Intel,HD Graphics
833,Lenovo,Ultrabook,Windows 10,1,1,0,0,0,0,157.3505121487356,8,1.13,0,0,1,0,256,Intel,I5,2.5,Intel,HD Graphics
1180,HP,Gaming,Windows 10,1,1,0,0,0,0,141.21199808219862,8,2.62,0,1,0,0,1024,Intel,I7,2.8,Nvidia,GeForce
549,HP,Ultrabook,Windows 10,0,1,0,0,0,1,276.053530085501,8,1.34,1,0,0,0,256,Intel,I7,2.7,Intel,HD Graphics
115,Lenovo,2 in 1 Convertible,Windows 10,1,1,1,0,0,0,165.6321180513006,8,1.37,1,0,0,0,256,Intel,I5,2.5,Intel,HD Graphics
469,Asus,Notebook,Windows 10,1,0,0,0,0,0,141.21199808219862,8,2.37,0,1,0,0,1024,Intel,I5,2.5,Intel,HD Graphics
435,HP,Gaming,Windows 10,1,0,0,0,0,0,127.33567457123111,12,3.35,1,1,0,0,1280,Intel,I7,2.8,Nvidia,GeForce
