laptop_ID,Company,TypeName,Inches,OpSys,Touchscreen,IPS,ResX,ResY,PPI,Cpu_brand,Cpu_family,Cpu_speed,Gpu_brand,Gpu_dedicated,HDD,SSD,Flash,Hybrid,Total_Storage,Ram_GB,Weight_kg,Cpu_gen,Gpu_model_num,Gpu_is_integrated,Cpu_power,Gpu_power,Has_SSD,Has_HDD,Storage_speed,Weight_per_inch,Ram_per_kg,Weight_norm,Ram_norm,Company_category,OS_category
341,HP,Notebook,14.0,Windows 10,0,0,1920.0,1080.0,157.3505121487356,Intel,i5,2.6,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.48,73.0,620.0,1,189.8,0.0,1,0,2,0.10571428571428572,5.405405405405405,0.3148936170212766,0.25,Business,Windows
835,Asus,2 in 1 Convertible,13.3,Windows 10,1,0,1920.0,1080.0,165.6321180513006,Intel,i5,2.5,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.1,72.0,620.0,1,180.0,0.0,1,0,2,0.08270676691729323,7.2727272727272725,0.23404255319148937,0.25,Budget,Windows
828,Dell,Notebook,14.0,Windows 10,0,0,1366.0,768.0,111.93520355955211,Intel,i5,2.3,Intel,0,500.0,0.0,0.0,0.0,500.0,4,1.76,62.0,520.0,1,142.6,0.0,0,1,1,0.12571428571428572,2.272727272727273,0.37446808510638296,0.125,Business,Windows
1252,Apple,Ultrabook,11.6,Mac OS X,0,0,1366.0,768.0,135.0942111925629,Intel,i5,1.6,Intel,0,0.0,0.0,256.0,0.0,256.0,4,1.08,72.0,6000.0,1,115.2,0.0,0,0,0,0.09310344827586207,3.7037037037037033,0.2297872340425532,0.125,Premium,macOS
386,HP,Gaming,17.3,Windows 10,0,1,1920.0,1080.0,127.33567457123111,Intel,i7,2.8,Nvidia,1,1000.0,128.0,0.0,0.0,1128.0,8,3.35,77.0,1050.0,0,215.6,1050.0,1,1,3,0.1936416184971098,2.388059701492537,0.7127659574468085,0.25,Business,Windows
327,Asus,Notebook,14.0,Windows 10,0,0,1920.0,1080.0,157.3505121487356,Intel,i7,2.7,Intel,0,0.0,256.0,0.0,0.0,256.0,8,2.0,75.0,620.0,1,202.5,0.0,1,0,2,0.14285714285714285,4.0,0.425531914893617,0.25,Budget,Windows
1200,Dell,Notebook,15.6,Linux,0,0,1920.0,1080.0,141.21199808219862,Intel,i7,2.7,Nvidia,1,0.0,256.0,0.0,0.0,256.0,8,1.98,75.0,940.0,0,202.5,940.0,1,0,2,0.12692307692307692,4.040404040404041,0.42127659574468085,0.25,Business,Linux
768,Acer,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,Intel,i5,2.5,Intel,0,0.0,256.0,0.0,0.0,256.0,4,2.1,72.0,620.0,1,180.0,0.0,1,0,2,0.13461538461538464,1.9047619047619047,0.44680851063829785,0.125,Budget,Windows
964,HP,Workstation,15.6,Windows 10,0,1,1920.0,1080.0,141.21199808219862,Intel,i7,2.7,Nvidia,1,0.0,8.0,0.0,0.0,8.0,8,2.0,68.0,1000.0,0,183.60000000000002,1000.0,1,0,2,0.12820512820512822,4.0,0.425531914893617,0.25,Business,Windows
694,HP,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,Intel,i5,2.5,AMD,1,500.0,0.0,0.0,0.0,500.0,4,1.86,72.0,520.0,0,180.0,520.0,0,1,1,0.11923076923076924,2.150537634408602,0.39574468085106385,0.125,Business,Windows
985,Dell,Ultrabook,14.0,Windows 10,1,0,2560.0,1440.0,209.8006828649808,Intel,i7,2.6,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.5,66.0,520.0,1,171.6,0.0,1,0,2,0.10714285714285714,5.333333333333333,0.3191489361702127,0.25,Business,Windows
915,Lenovo,Ultrabook,14.0,Windows 10,0,1,1920.0,1080.0,157.3505121487356,Intel,i7,2.7,Intel,0,0.0,0.0,256.0,0.0,256.0,8,1.13,75.0,620.0,1,202.5,0.0,0,0,0,0.08071428571428571,7.079646017699115,0.24042553191489358,0.25,Business,Windows
462,Dell,2 in 1 Convertible,11.6,Windows 10,1,0,1366.0,768.0,135.0942111925629,Intel,Pentium,1.6,Intel,0,500.0,0.0,0.0,0.0,500.0,4,1.47,37.0,405.0,1,59.2,0.0,0,1,1,0.1267241379310345,2.7210884353741496,0.3127659574468085,0.125,Business,Windows
620,Dell,Notebook,15.6,Linux,0,0,1366.0,768.0,100.45466986113651,Intel,i3,2.0,Intel,0,1000.0,0.0,0.0,0.0,1000.0,4,2.25,60.0,520.0,1,120.0,0.0,0,1,1,0.14423076923076925,1.7777777777777777,0.4787234042553191,0.125,Business,Linux
932,Dell,Gaming,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i7,2.8,Nvidia,1,1000.0,128.0,0.0,0.0,1128.0,16,2.6,77.0,1050.0,0,215.6,1050.0,1,1,3,0.16666666666666669,6.153846153846153,0.5531914893617021,0.5,Business,Windows
128,HP,Notebook,15.6,No OS,0,0,1366.0,768.0,100.45466986113651,Intel,Celeron,1.6,Intel,0,500.0,0.0,0.0,0.0,500.0,4,1.86,30.0,400.0,1,48.0,0.0,0,1,1,0.11923076923076924,2.150537634408602,0.39574468085106385,0.125,Business,Other
184,Dell,Notebook,15.6,Linux,0,0,1920.0,1080.0,141.21199808219862,Intel,i7,1.8,AMD,1,2000.0,256.0,0.0,0.0,2256.0,16,2.02,85.0,530.0,0,153.0,530.0,1,1,3,0.1294871794871795,7.920792079207921,0.4297872340425532,0.5,Business,Linux
1146,Lenovo,2 in 1 Convertible,14.0,Windows 7,1,1,1920.0,1080.0,157.3505121487356,Intel,i7,2.6,Nvidia,1,0.0,512.0,0.0,0.0,512.0,8,1.8,66.0,500.0,0,171.6,500.0,1,0,2,0.1285714285714286,4.444444444444445,0.3829787234042553,0.25,Business,Windows
458,Dell,Workstation,15.6,Windows 10,0,1,1920.0,1080.0,141.21199808219862,Intel,i7,2.7,Nvidia,1,0.0,256.0,0.0,0.0,256.0,16,2.17,68.0,620.0,0,183.60000000000002,620.0,1,0,2,0.1391025641025641,7.373271889400922,0.4617021276595744,0.5,Business,Windows
731,Dell,Gaming,17.3,Windows 10,0,0,3840.0,2160.0,254.67134914246222,Intel,i7,2.8,Nvidia,1,1000.0,1000.0,0.0,0.0,2000.0,32,4.36,77.0,1070.0,0,215.6,1070.0,1,1,3,0.2520231213872832,7.339449541284403,0.9276595744680851,1.0,Business,Windows
241,Acer,Notebook,15.6,Linux,0,0,1366.0,768.0,100.45466986113651,Intel,i3,0.0,Intel,0,1000.0,0.0,0.0,0.0,1000.0,4,2.1,60.0,520.0,1,0.0,0.0,0,1,1,0.13461538461538464,1.9047619047619047,0.44680851063829785,0.125,Budget,Linux
465,Microsoft,Ultrabook,13.5,Windows 10 S,1,0,2256.0,1504.0,200.84255993695703,Intel,i7,2.5,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.25,76.0,640.0,1,190.0,0.0,1,0,2,0.09259259259259259,6.4,0.26595744680851063,0.25,Premium,Windows
739,Dell,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,Intel,i5,2.5,Intel,0,1000.0,0.0,0.0,0.0,1000.0,12,2.25,72.0,620.0,1,180.0,0.0,0,1,1,0.14423076923076925,5.333333333333333,0.4787234042553191,0.375,Business,Windows
1060,HP,Notebook,14.0,Windows 7,0,0,1920.0,1080.0,157.3505121487356,Intel,i5,2.3,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.43,62.0,520.0,1,142.6,0.0,1,0,2,0.10214285714285713,5.594405594405595,0.30425531914893617,0.25,Business,Windows
235,Asus,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,Intel,i3,2.4,Intel,0,1000.0,0.0,0.0,0.0,1000.0,4,2.37,71.0,620.0,1,170.4,0.0,0,1,1,0.15192307692307694,1.6877637130801686,0.5042553191489362,0.125,Budget,Windows
1280,Dell,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,Intel,i3,2.4,Intel,0,1000.0,0.0,0.0,0.0,1000.0,6,2.3,71.0,620.0,1,170.4,0.0,0,1,1,0.14743589743589744,2.608695652173913,0.4893617021276595,0.1875,Business,Windows
525,HP,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i5,2.5,Nvidia,1,0.0,256.0,0.0,0.0,256.0,8,2.04,72.0,930.0,0,180.0,930.0,1,0,2,0.13076923076923078,3.9215686274509802,0.4340425531914894,0.25,Business,Windows
970,Dell,2 in 1 Convertible,13.3,Windows 10,1,0,1920.0,1080.0,165.6321180513006,Intel,i5,1.2,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.24,72.0,615.0,1,86.39999999999999,0.0,1,0,2,0.09323308270676692,6.451612903225807,0.26382978723404255,0.25,Business,Windows
505,Lenovo,Notebook,13.3,Windows 10,0,1,1920.0,1080.0,165.6321180513006,Intel,i3,2.4,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.4,71.0,620.0,1,170.4,0.0,1,0,2,0.10526315789473684,5.714285714285714,0.2978723404255319,0.25,Business,Windows
464,Microsoft,Ultrabook,13.5,Windows 10 S,1,0,2256.0,1504.0,200.84255993695703,Intel,Other,2.2,Intel,0,0.0,128.0,0.0,0.0,128.0,4,1.252,72.0,615.0,1,158.4,0.0,1,0,2,0.09274074074074073,3.194888178913738,0.2663829787234042,0.125,Premium,Windows
935,HP,Ultrabook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i7,2.5,AMD,1,0.0,256.0,0.0,0.0,256.0,8,1.84,65.0,365.0,0,162.5,365.0,1,0,2,0.11794871794871796,4.3478260869565215,0.39148936170212767,0.25,Business,Windows
677,Acer,Notebook,15.6,Linux,0,0,1366.0,768.0,100.45466986113651,Intel,i3,0.0,Intel,0,0.0,128.0,0.0,0.0,128.0,4,2.1,60.0,520.0,1,0.0,0.0,1,0,2,0.13461538461538464,1.9047619047619047,0.44680851063829785,0.125,Budget,Linux
21,Asus,Netbook,11.6,Windows 10,0,0,1366.0,768.0,135.0942111925629,Intel,Atom,1.44,Intel,0,0.0,0.0,32.0,0.0,32.0,2,0.98,83.0,400.0,1,119.52,0.0,0,0,0,0.08448275862068966,2.0408163265306123,0.20851063829787234,0.0625,Budget,Windows
142,HP,Notebook,13.3,Windows 10,0,1,1920.0,1080.0,165.6321180513006,Intel,i5,2.5,Intel,0,0.0,256.0,0.0,0.0,256.0,4,1.32,72.0,620.0,1,180.0,0.0,1,0,2,0.09924812030075188,3.0303030303030303,0.28085106382978725,0.125,Business,Windows
377,Acer,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,AMD,Other,0.0,AMD,1,0.0,128.0,0.0,0.0,128.0,4,2.1,94.0,0.0,0,0.0,0.0,1,0,2,0.13461538461538464,1.9047619047619047,0.44680851063829785,0.125,Budget,Windows
116,HP,Notebook,14.0,Windows 10,0,1,1366.0,768.0,111.93520355955211,Intel,i5,1.6,Intel,0,500.0,0.0,0.0,0.0,500.0,4,1.63,82.0,620.0,1,131.20000000000002,0.0,0,1,1,0.11642857142857142,2.4539877300613497,0.3468085106382978,0.125,Business,Windows
736,Dell,Notebook,15.6,Linux,0,0,1366.0,768.0,100.45466986113651,Intel,i5,2.5,AMD,1,1000.0,0.0,0.0,0.0,1000.0,8,2.32,72.0,445.0,0,180.0,445.0,0,1,1,0.14871794871794872,3.4482758620689657,0.4936170212765957,0.25,Business,Linux
1103,HP,Notebook,13.3,Chrome OS,0,0,3200.0,1800.0,276.053530085501,Intel,Pentium,1.5,Intel,0,0.0,0.0,32.0,0.0,32.0,4,1.29,44.0,515.0,1,66.0,0.0,0,0,0,0.09699248120300752,3.1007751937984493,0.274468085106383,0.125,Business,Other
684,Asus,Ultrabook,14.0,Windows 10,0,0,1920.0,1080.0,157.3505121487356,Intel,i5,2.5,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.1,72.0,620.0,1,180.0,0.0,1,0,2,0.07857142857142858,7.2727272727272725,0.23404255319148937,0.25,Budget,Windows
279,Toshiba,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,Intel,i7,2.5,Nvidia,1,500.0,0.0,0.0,0.0,500.0,8,2.2,65.0,930.0,0,162.5,930.0,0,1,1,0.14102564102564105,3.6363636363636362,0.46808510638297873,0.25,Budget,Windows
1136,HP,Notebook,13.3,Windows 10,0,0,1920.0,1080.0,165.6321180513006,Intel,i5,2.3,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.16,62.0,520.0,1,142.6,0.0,1,0,2,0.08721804511278194,6.8965517241379315,0.24680851063829784,0.25,Business,Windows
64,Asus,Notebook,14.0,Windows 10,0,0,1920.0,1080.0,157.3505121487356,Intel,i5,1.6,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.4,82.0,620.0,1,131.20000000000002,0.0,1,0,2,0.09999999999999999,5.714285714285714,0.2978723404255319,0.25,Budget,Windows
528,HP,Ultrabook,13.3,Windows 10,0,1,1920.0,1080.0,165.6321180513006,Intel,i7,2.7,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.32,75.0,620.0,1,202.5,0.0,1,0,2,0.09924812030075188,6.0606060606060606,0.28085106382978725,0.25,Business,Windows
738,Acer,Gaming,17.3,Windows 10,0,1,1920.0,1080.0,127.33567457123111,Intel,i7,2.6,Nvidia,1,1000.0,128.0,0.0,0.0,1128.0,16,4.2,67.0,1060.0,0,174.20000000000002,1060.0,1,1,3,0.24277456647398843,3.8095238095238093,0.8936170212765957,0.5,Budget,Windows
261,HP,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,AMD,Other,2.5,AMD,1,0.0,128.0,0.0,0.0,128.0,8,1.91,92.0,0.0,0,230.0,0.0,1,0,2,0.12243589743589743,4.18848167539267,0.40638297872340423,0.25,Business,Windows
1297,Lenovo,Notebook,15.6,Windows 10,0,1,1920.0,1080.0,141.21199808219862,Intel,i7,2.6,Nvidia,1,1000.0,0.0,0.0,0.0,1000.0,8,2.6,67.0,960.0,0,174.20000000000002,960.0,0,1,1,0.16666666666666669,3.0769230769230766,0.5531914893617021,0.25,Business,Windows
1188,HP,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i7,2.5,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.96,65.0,520.0,1,162.5,0.0,1,0,2,0.12564102564102564,4.081632653061225,0.41702127659574467,0.25,Business,Windows
718,Lenovo,Gaming,15.6,Windows 10,0,1,1920.0,1080.0,141.21199808219862,Intel,i7,2.8,Nvidia,1,1000.0,128.0,0.0,0.0,1128.0,8,2.5,77.0,1050.0,0,215.6,1050.0,1,1,3,0.16025641025641027,3.2,0.5319148936170213,0.25,Business,Windows
432,Dell,Gaming,15.6,Windows 10,0,1,1920.0,1080.0,141.21199808219862,Intel,i7,2.8,Nvidia,1,1000.0,128.0,0.0,0.0,1128.0,8,2.62,77.0,1050.0,0,215.6,1050.0,1,1,3,0.16794871794871796,3.0534351145038165,0.5574468085106383,0.25,Business,Windows
213,Lenovo,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,Intel,i5,2.5,Intel,0,0.0,256.0,0.0,0.0,256.0,8,2.2,72.0,620.0,1,180.0,0.0,1,0,2,0.14102564102564105,3.6363636363636362,0.46808510638297873,0.25,Business,Windows
773,Dell,Notebook,13.3,Windows 10,0,0,1366.0,768.0,117.82653006268643,Intel,i3,0.0,Intel,0,500.0,0.0,0.0,0.0,500.0,4,1.65,60.0,520.0,1,0.0,0.0,0,1,1,0.12406015037593984,2.4242424242424243,0.351063829787234,0.125,Business,Windows
1165,Dell,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i7,2.7,Nvidia,1,0.0,256.0,0.0,0.0,256.0,8,2.18,75.0,940.0,0,202.5,940.0,1,0,2,0.13974358974358975,3.6697247706422016,0.46382978723404256,0.25,Business,Windows
775,Asus,Notebook,17.3,Windows 10,0,0,1366.0,768.0,90.58340172449303,Intel,Pentium,1.1,Nvidia,1,1000.0,0.0,0.0,0.0,1000.0,4,2.8,42.0,920.0,0,46.2,920.0,0,1,1,0.16184971098265893,1.4285714285714286,0.5957446808510638,0.125,Budget,Windows
59,MSI,Gaming,17.3,Windows 10,0,0,1920.0,1080.0,127.33567457123111,Intel,i7,2.8,Nvidia,1,2000.0,256.0,0.0,0.0,2256.0,16,2.43,77.0,1070.0,0,215.6,1070.0,1,1,3,0.14046242774566475,6.584362139917695,0.5170212765957447,0.5,Budget,Windows
712,Lenovo,Notebook,15.6,No OS,0,0,1366.0,768.0,100.45466986113651,Intel,i3,0.0,Intel,0,500.0,0.0,0.0,0.0,500.0,4,1.9,60.0,520.0,1,0.0,0.0,0,1,1,0.12179487179487179,2.1052631578947367,0.40425531914893614,0.125,Business,Other
791,Toshiba,Ultrabook,14.0,Windows 10,0,1,1920.0,1080.0,157.3505121487356,Intel,i7,2.6,Nvidia,1,0.0,512.0,0.0,0.0,512.0,16,1.47,66.0,930.0,0,171.6,930.0,1,0,2,0.105,10.884353741496598,0.3127659574468085,0.5,Budget,Windows
571,Asus,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i5,2.5,Nvidia,1,1000.0,128.0,0.0,0.0,1128.0,8,2.5,73.0,1050.0,0,182.5,1050.0,1,1,3,0.16025641025641027,3.2,0.5319148936170213,0.25,Budget,Windows
1277,MSI,Gaming,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i7,2.6,Nvidia,1,1000.0,128.0,0.0,0.0,1128.0,8,2.4,67.0,960.0,0,174.20000000000002,960.0,1,1,3,0.15384615384615385,3.3333333333333335,0.5106382978723404,0.25,Budget,Windows
947,Lenovo,2 in 1 Convertible,13.3,Windows 10,1,1,3200.0,1800.0,276.053530085501,Intel,i7,2.2,Intel,0,0.0,1000.0,0.0,0.0,1000.0,16,1.3,65.0,540.0,1,143.0,0.0,1,0,2,0.09774436090225563,12.307692307692307,0.2765957446808511,0.5,Business,Windows
1044,HP,Notebook,14.0,Windows 10,0,0,1366.0,768.0,111.93520355955211,Intel,i5,2.5,Intel,0,0.0,256.0,0.0,0.0,256.0,4,1.64,72.0,620.0,1,180.0,0.0,1,0,2,0.11714285714285713,2.4390243902439024,0.3489361702127659,0.125,Business,Windows
697,Lenovo,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,Intel,Celeron,1.6,Intel,0,500.0,0.0,0.0,0.0,500.0,4,2.1,38.0,510.0,1,60.800000000000004,0.0,0,1,1,0.13461538461538464,1.9047619047619047,0.44680851063829785,0.125,Business,Windows
591,Dell,Netbook,11.6,Chrome OS,0,0,1366.0,768.0,135.0942111925629,Intel,Celeron,1.6,Intel,0,0.0,0.0,16.0,0.0,16.0,4,1.26,30.0,400.0,1,48.0,0.0,0,0,0,0.10862068965517242,3.1746031746031744,0.2680851063829787,0.125,Business,Other
343,HP,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i5,2.5,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.84,72.0,620.0,1,180.0,0.0,1,0,2,0.11794871794871796,4.3478260869565215,0.39148936170212767,0.25,Business,Windows
473,Acer,Notebook,15.6,Windows 10,0,0,1366.0,768.0,100.45466986113651,Intel,i3,0.0,Nvidia,1,500.0,0.0,0.0,0.0,500.0,4,2.2,60.0,940.0,0,0.0,940.0,0,1,1,0.14102564102564105,1.8181818181818181,0.46808510638297873,0.125,Budget,Windows
243,Asus,Gaming,17.3,Windows 10,0,0,1920.0,1080.0,127.33567457123111,Intel,i7,2.9,Nvidia,1,1000.0,512.0,0.0,0.0,1512.0,32,4.7,78.0,1080.0,0,226.2,1080.0,1,1,3,0.27167630057803466,6.808510638297872,1.0,1.0,Budget,Windows
607,HP,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i7,2.7,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.84,75.0,620.0,1,202.5,0.0,1,0,2,0.11794871794871796,4.3478260869565215,0.39148936170212767,0.25,Business,Windows
89,HP,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i5,2.5,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.96,72.0,620.0,1,180.0,0.0,1,0,2,0.12564102564102564,4.081632653061225,0.41702127659574467,0.25,Business,Windows
1226,Acer,Notebook,17.3,Windows 10,0,0,1600.0,900.0,106.11306214269258,Intel,i3,2.0,Nvidia,1,1000.0,0.0,0.0,0.0,1000.0,8,3.3,60.0,940.0,0,120.0,940.0,0,1,1,0.1907514450867052,2.4242424242424243,0.702127659574468,0.25,Budget,Windows
621,Dell,Notebook,15.6,Linux,0,0,1366.0,768.0,100.45466986113651,Intel,i5,2.6,Intel,0,500.0,0.0,0.0,0.0,500.0,4,1.93,73.0,620.0,1,189.8,0.0,0,1,1,0.12371794871794872,2.072538860103627,0.4106382978723404,0.125,Business,Linux
102,HP,Gaming,15.6,Windows 10,0,1,1920.0,1080.0,141.21199808219862,Intel,i7,2.8,Nvidia,1,1000.0,128.0,0.0,0.0,1128.0,12,2.62,77.0,1050.0,0,215.6,1050.0,1,1,3,0.16794871794871796,4.580152671755725,0.5574468085106383,0.375,Business,Windows
1256,MSI,Gaming,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i7,2.6,Nvidia,1,1000.0,128.0,0.0,0.0,1128.0,8,2.3,67.0,960.0,0,174.20000000000002,960.0,1,1,3,0.14743589743589744,3.4782608695652177,0.4893617021276595,0.25,Budget,Windows
242,Asus,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,AMD,Other,2.5,AMD,1,1000.0,128.0,0.0,0.0,1128.0,4,2.2,96.0,430.0,0,240.0,430.0,1,1,3,0.14102564102564105,1.8181818181818181,0.46808510638297873,0.125,Budget,Windows
522,Asus,Netbook,11.6,Windows 10,0,0,1366.0,768.0,135.0942111925629,Intel,Celeron,1.1,Intel,0,0.0,0.0,32.0,0.0,32.0,2,1.1,33.0,500.0,1,36.300000000000004,0.0,0,0,0,0.09482758620689656,1.8181818181818181,0.23404255319148937,0.0625,Budget,Windows
584,Lenovo,Gaming,17.3,Windows 10,0,1,1920.0,1080.0,127.33567457123111,Intel,i7,2.7,Nvidia,1,1000.0,256.0,0.0,0.0,1256.0,32,4.6,68.0,1070.0,0,183.60000000000002,1070.0,1,1,3,0.2658959537572254,6.9565217391304355,0.978723404255319,1.0,Business,Windows
1040,HP,Notebook,14.0,Windows 10,0,0,1366.0,768.0,111.93520355955211,Intel,i5,2.5,Intel,0,500.0,0.0,0.0,0.0,500.0,4,2.31,72.0,620.0,1,180.0,0.0,0,1,1,0.165,1.7316017316017316,0.49148936170212765,0.125,Business,Windows
1012,Asus,Gaming,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i7,2.8,Nvidia,1,1000.0,256.0,0.0,0.0,1256.0,16,2.5,77.0,1050.0,0,215.6,1050.0,1,1,3,0.16025641025641027,6.4,0.5319148936170213,0.5,Budget,Windows
336,MSI,Gaming,17.3,Windows 10,0,0,1920.0,1080.0,127.33567457123111,Intel,i7,2.8,Nvidia,1,1000.0,256.0,0.0,0.0,1256.0,8,2.7,77.0,1050.0,0,215.6,1050.0,1,1,3,0.15606936416184972,2.962962962962963,0.574468085106383,0.25,Budget,Windows
552,HP,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i3,2.4,Intel,0,0.0,128.0,0.0,0.0,128.0,4,2.1,71.0,620.0,1,170.4,0.0,1,0,2,0.13461538461538464,1.9047619047619047,0.44680851063829785,0.125,Business,Windows
854,HP,Ultrabook,14.0,Windows 7,0,0,1920.0,1080.0,157.3505121487356,Intel,i7,2.5,Intel,0,0.0,512.0,0.0,0.0,512.0,8,1.54,65.0,520.0,1,162.5,0.0,1,0,2,0.11,5.194805194805195,0.3276595744680851,0.25,Business,Windows
518,Acer,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i7,2.7,Nvidia,1,500.0,0.0,0.0,0.0,500.0,4,2.2,75.0,940.0,0,202.5,940.0,0,1,1,0.14102564102564105,1.8181818181818181,0.46808510638297873,0.125,Budget,Windows
575,Lenovo,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,Pentium,1.1,Intel,0,500.0,0.0,0.0,0.0,500.0,4,2.2,42.0,505.0,1,46.2,0.0,0,1,1,0.14102564102564105,1.8181818181818181,0.46808510638297873,0.125,Business,Windows
185,Dell,Ultrabook,13.3,Windows 10,0,0,1920.0,1080.0,165.6321180513006,Intel,i5,1.6,Intel,0,0.0,256.0,0.0,0.0,256.0,8,1.23,82.0,620.0,1,131.20000000000002,0.0,1,0,2,0.09248120300751879,6.504065040650406,0.26170212765957446,0.25,Business,Windows
123,Acer,Notebook,15.6,Windows 10,1,1,1920.0,1080.0,141.21199808219862,Intel,i3,2.4,Intel,0,1000.0,0.0,0.0,0.0,1000.0,6,2.1,71.0,620.0,1,170.4,0.0,0,1,1,0.13461538461538464,2.857142857142857,0.44680851063829785,0.1875,Budget,Windows
1043,HP,Notebook,17.3,Windows 10,0,0,1920.0,1080.0,127.33567457123111,Intel,i5,2.5,Nvidia,1,0.0,256.0,0.0,0.0,256.0,8,2.63,72.0,930.0,0,180.0,930.0,1,0,2,0.15202312138728322,3.0418250950570345,0.5595744680851064,0.25,Business,Windows
761,Asus,Notebook,15.6,No OS,0,0,1366.0,768.0,100.45466986113651,Intel,i5,2.3,Nvidia,1,1000.0,0.0,0.0,0.0,1000.0,4,2.45,63.0,950.0,0,144.89999999999998,950.0,0,1,1,0.15705128205128208,1.6326530612244896,0.5212765957446809,0.125,Budget,Other
633,Mediacom,Notebook,14.0,Windows 10,0,0,1920.0,1080.0,157.3505121487356,Intel,Atom,1.44,Intel,0,0.0,0.0,32.0,0.0,32.0,2,1.4,83.0,0.0,1,119.52,0.0,0,0,0,0.09999999999999999,1.4285714285714286,0.2978723404255319,0.0625,Budget,Windows
976,Acer,Notebook,15.6,Windows 10,0,0,1920.0,1080.0,141.21199808219862,Intel,i5,2.5,Nvidia,1,1000.0,128.0,0.0,0.0,1128.0,12,2.4,72.0,950.0,0,180.0,950.0,1,1,3,0.15384615384615385,5.0,0.5106382978723404,0.375,Budget,Windows
1261,Dell,2 in 1 Convertible,17.3,Windows 10,1,0,1920.0,1080.0,127.33567457123111,Intel,i7,2.7,Nvidia,1,0.0,512.0,0.0,0.0,512.0,16,2.77,75.0,940.0,0,202.5,940.0,1,0,2,0.1601156069364162,5.776173285198556,0.5893617021276596,0.5,Business,Windows
1279,Asus,Ultrabook,13.3,Windows 10,0,1,1920.0,1080.0,165.6321180513006,Intel,Other,0.9,Intel,0,0.0,512.0,0.0,0.0,512.0,8,1.2,72.0,515.0,1,64.8,0.0,1,0,2,0.09022556390977443,6.666666666666667,0.2553191489361702,0.25,Budget,Windows
1054,Lenovo,2 in 1 Convertible,15.6,Windows 10,1,1,1920.0,1080.0,141.21199808219862,Intel,i7,2.5,Intel,0,0.0,256.0,0.0,0.0,256.0,4,1.8,65.0,520.0,1,162.5,0.0,1,0,2,0.11538461538461539,2.2222222222222223,0.3829787234042553,0.125,Business,Windows
603,Lenovo,2 in 1 Convertible,13.3,Windows 10,1,1,1920.0,1080.0,165.6321180513006,Intel,i7,2.7,Intel,0,0.0,512.0,0.0,0.0,512.0,8,1.37,75.0,620.0,1,202.5,0.0,1,0,2,0.10300751879699248,5.839416058394161,0.2914893617021277,0.25,Business,Windows
